vnr,Danish name,Active Substance,frequency,drugid,atccode,rxnorm_id,ingredient_concept_id,ingredient_concept_name
11233,Vepicombin Novum,Phenoxymethylpenicillinkalium,109,28103217100,J01CE02,7984,1729720,Penicillin V
11244,Vepicombin Novum,Phenoxymethylpenicillinkalium,2419,28103217100,J01CE02,7984,1729720,Penicillin V
11211,Vepicombin Novum,Phenoxymethylpenicillinkalium,216,28103217000,J01CE02,7984,1729720,Penicillin V
11204,Vepicombin Novum,Phenoxymethylpenicillinkalium,286,28103217300,J01CE02,7984,1729720,Penicillin V
75333,Veraloc,VERAPAMILHYDROCHLORID,141,28101067881,C08DA01,11170,1307863,Verapamil
75358,Veraloc,VERAPAMILHYDROCHLORID,237,28101131883,C08DA01,11170,1307863,Verapamil
75366,Veraloc,VERAPAMILHYDROCHLORID,70,28101131883,C08DA01,11170,1307863,Verapamil
75325,Veraloc,VERAPAMILHYDROCHLORID,106,28101067881,C08DA01,11170,1307863,Verapamil
75309,Veraloc,VERAPAMILHYDROCHLORID,106,28101067781,C08DA01,11170,1307863,Verapamil
75291,Veraloc,VERAPAMILHYDROCHLORID,156,28101067781,C08DA01,11170,1307863,Verapamil
110635,Veraloc Retard,VERAPAMILHYDROCHLORID,439,28101171983,C08DA01,11170,1307863,Verapamil
110627,Veraloc Retard,VERAPAMILHYDROCHLORID,32,28101171983,C08DA01,11170,1307863,Verapamil
135319,"Verapamil ""Mylan""",,28,28101285686,,,,
128173,"Verapamil ""Mylan""",,39,28101285586,,,,
156661,Vermox,MEBENDAZOL,31,28100993578,P02CA01,6672,1794280,Mebendazole
18677,Vesicare,Solifenacinsuccinat,50,28103638704,G04BD08,322167,916005,Solifenacin
59858,Vesicare,Solifenacinsuccinat,27,28104540609,G04BD08,322167,916005,Solifenacin
59847,Vesicare,Solifenacinsuccinat,29,28104540609,G04BD08,322167,916005,Solifenacin
18594,Vesicare,Solifenacinsuccinat,70,28103638704,G04BD08,322167,916005,Solifenacin
18685,Vesicare,Solifenacinsuccinat,106,28103638604,G04BD08,322167,916005,Solifenacin
18694,Vesicare,Solifenacinsuccinat,74,28103638604,G04BD08,322167,916005,Solifenacin
72630,Vesicare,Solifenacinsuccinat,28,28104563009,G04BD08,322167,916005,Solifenacin
72619,Vesicare,Solifenacinsuccinat,29,28104563009,G04BD08,322167,916005,Solifenacin
389563,Vesicare,Solifenacinsuccinat,43,28104825911,G04BD08,322167,916005,Solifenacin
28442,Vesicare,Solifenacinsuccinat,62,28103821705,G04BD08,322167,916005,Solifenacin
34038,Vesicare,Solifenacinsuccinat,47,28104495209,G04BD08,322167,916005,Solifenacin
132507,Vesicare,Solifenacinsuccinat,28,28104283208,G04BD08,322167,916005,Solifenacin
132495,Vesicare,Solifenacinsuccinat,57,28104283208,G04BD08,322167,916005,Solifenacin
430819,Vexol,Rimexolon,38,28101837396,S01BA13,55681,977421,rimexolone
520288,Viagra,SILDENAFILCITRAT,44,28101907097,G04BE03,136411,1316262,sildenafil
16975,Viagra,SILDENAFILCITRAT,25,28101907197,G04BE03,136411,1316262,sildenafil
16969,Viagra,SILDENAFILCITRAT,54,28101907197,G04BE03,136411,1316262,sildenafil
520338,Viagra,SILDENAFILCITRAT,52,28101907097,G04BE03,136411,1316262,sildenafil
17619,Viagra,SILDENAFILCITRAT,28,28101907097,G04BE03,136411,1316262,sildenafil
520346,Viagra,SILDENAFILCITRAT,61,28101907197,G04BE03,136411,1316262,sildenafil
520379,Viagra,SILDENAFILCITRAT,57,28101907197,G04BE03,136411,1316262,sildenafil
157951,Vialerg,CETIRIZINDIHYDROCHLORID,63,28103134300,R06AE07,20610,1149196,Cetirizine
157962,Vialerg,CETIRIZINDIHYDROCHLORID,37,28103134300,R06AE07,20610,1149196,Cetirizine
157973,Vialerg,CETIRIZINDIHYDROCHLORID,77,28103134300,R06AE07,20610,1149196,Cetirizine
153593,Vibeden,Hydroxocobalamin,683,28100391161,B03BA03,5514,1377023,Hydroxocobalamin
153601,Vibeden,Hydroxocobalamin,80,28100391161,B03BA03,5514,1377023,Hydroxocobalamin
483663,Vibeden,Hydroxocobalamin,158,28100391161,B03BA03,5514,1377023,Hydroxocobalamin
52838,Victoza,Liraglutid,522,28104343408,A10BX07,475968,40170911,liraglutide
71445,Victoza,Liraglutid,34,28104343408,A10BX07,475968,40170911,liraglutide
100378,Victoza,Liraglutid,70,28104343408,A10BX07,475968,40170911,liraglutide
143362,Vilan,NICOMORPHINHYDROCHLORID,61,28101013160,N02AA04,,,
153486,Vilan,NICOMORPHINHYDROCHLORID,48,28100348960,N02AA04,,,
153429,Vilan,NICOMORPHINHYDROCHLORID,31,28101013160,N02AA04,,,
153460,Vilan,NICOMORPHINHYDROCHLORID,42,28100348960,N02AA04,,,
153437,Vilan,NICOMORPHINHYDROCHLORID,76,28101013160,N02AA04,,,
153445,Vilan,NICOMORPHINHYDROCHLORID,50,28101013060,N02AA04,,,
1196,Vioxx,,96,28103096099,,,,
465443,Vioxx,,50,28103096099,,,,
465252,Vioxx,,170,28103095999,,,,
465427,Vioxx,,62,28103095999,,,,
465450,Vioxx,,168,28103096099,,,,
465526,Vioxx,,125,28103096099,,,,
465047,Vioxx,,27,28103095999,,,,
465229,Vioxx,,80,28103095999,,,,
1340,Vioxx,,60,28103095999,,,,
1318,Vioxx,,60,28103096099,,,,
465534,Vioxx,,30,28103096099,,,,
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,4910,961145,Glycerin
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,9863,967823,Sodium Chloride
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,27291,19002257,hydroxypropylcellulose
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,577312,978577,"Mineral Oil, Light"
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,9863,967823,Sodium Chloride
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,4910,961145,Glycerin
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,8610,950056,Povidone
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,2062,949279,Carboxymethylcellulose
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,8570,948856,Polyvinyl Alcohol
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,8560,948760,Polysorbate 80
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,38998,943191,tyloxapol
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,27291,19002257,hydroxypropylcellulose
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,577312,978577,"Mineral Oil, Light"
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,4910,961145,Glycerin
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,8610,950056,Povidone
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,8570,948856,Polyvinyl Alcohol
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,2062,949279,Carboxymethylcellulose
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,8610,950056,Povidone
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,4910,961145,Glycerin
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,9863,967823,Sodium Chloride
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,2062,949279,Carboxymethylcellulose
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,8570,948856,Polyvinyl Alcohol
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,8560,948760,Polysorbate 80
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,577312,978577,"Mineral Oil, Light"
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,27291,19002257,hydroxypropylcellulose
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,34693,929128,Propylene glycol
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,38998,943191,tyloxapol
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,34693,929128,Propylene glycol
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,6873,905371,Methylcellulose
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,8560,948760,Polysorbate 80
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,27334,902251,hypromellose
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,38998,943191,tyloxapol
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,34693,929128,Propylene glycol
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,6873,905371,Methylcellulose
445481,Viscotears,CARBOMER,28,28101555293,S01XA20,27334,902251,hypromellose
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,577312,978577,"Mineral Oil, Light"
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,27334,902251,hypromellose
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,6873,905371,Methylcellulose
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,34693,929128,Propylene glycol
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,6873,905371,Methylcellulose
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,38998,943191,tyloxapol
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,8560,948760,Polysorbate 80
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,8570,948856,Polyvinyl Alcohol
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,2062,949279,Carboxymethylcellulose
466227,Viscotears,CARBOMER,333,28101555293,S01XA20,27334,902251,hypromellose
71555,Viscotears,CARBOMER,550,28101555293,S01XA20,8610,950056,Povidone
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,27291,19002257,hydroxypropylcellulose
2140,Viscotears,CARBOMER,26,28103206300,S01XA20,9863,967823,Sodium Chloride
87577,Viskaldix,,31,28101024879,,,,
148593,Visken,,40,28100582670,,,,
543330,Visken,PINDOLOL,66,28101028579,C07AA03,8332,1345858,Pindolol
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,27291,19002257,hydroxypropylcellulose
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,27334,902251,hypromellose
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,6873,905371,Methylcellulose
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,34693,929128,Propylene glycol
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,38998,943191,tyloxapol
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,8560,948760,Polysorbate 80
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,8570,948856,Polyvinyl Alcohol
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,2062,949279,Carboxymethylcellulose
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,8610,950056,Povidone
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,4910,961145,Glycerin
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,9863,967823,Sodium Chloride
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,577312,978577,"Mineral Oil, Light"
521112,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,64,28100830279,S01XA20,27291,19002257,hydroxypropylcellulose
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,27334,902251,hypromellose
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,6873,905371,Methylcellulose
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,34693,929128,Propylene glycol
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,38998,943191,tyloxapol
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,8560,948760,Polysorbate 80
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,8570,948856,Polyvinyl Alcohol
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,2062,949279,Carboxymethylcellulose
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,8610,950056,Povidone
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,4910,961145,Glycerin
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,9863,967823,Sodium Chloride
145250,"ViskÃ¸se Ã˜jendrÃ¥ber ""Ophtha""",NATRIUMCHLORID,589,28100830279,S01XA20,577312,978577,"Mineral Oil, Light"
48793,Vivatec,,29,28101267086,,,,
125963,Vivazid,,27,28101345888,,,,
40261,Volmax,,237,28101261386,,,,
170100,Volmax,,60,28101300787,,,,
523951,Voltaren,,49,28101429591,,,,
62265,Voltaren,DICLOFENACNATRIUM,55,28101145283,M01AB05,3355,1124300,Diclofenac
3988,Voltaren,DICLOFENACNATRIUM,35,28101010979,M01AB05,3355,1124300,Diclofenac
3939,Voltaren,DICLOFENACNATRIUM,139,28101010979,M01AB05,3355,1124300,Diclofenac
118315,Voltaren,DICLOFENACNATRIUM,159,28101028279,M01AB05,3355,1124300,Diclofenac
34934,Voltaren Ophtha,DICLOFENACNATRIUM,29,28101528292,S01BC03,3355,1124300,Diclofenac
389395,Voltaren Ophtha,DICLOFENACNATRIUM,71,28101528292,S01BC03,3355,1124300,Diclofenac
7515,Voltaren Ophtha,DICLOFENACNATRIUM,130,28103238401,S01BC03,3355,1124300,Diclofenac
573790,Voltaren Rapid,DICLOFENACKALIUM,200,28101363389,M01AB05,3355,1124300,Diclofenac
526962,Voltaren Rapid,,140,28103000598,,,,
397190,Voltaren Rapid,,38,28101802696,,,,
489609,Voltaren Rapid,DICLOFENACKALIUM,792,28101363389,M01AB05,3355,1124300,Diclofenac
489591,Voltaren Rapid,DICLOFENACKALIUM,263,28101363389,M01AB05,3355,1124300,Diclofenac
113043,Voltaren Retard,DICLOFENACNATRIUM,68,28101066181,M01AB05,3355,1124300,Diclofenac
101857,Voltaren Retard,DICLOFENACNATRIUM,84,28101422290,M01AB05,3355,1124300,Diclofenac
101972,Voltaren Retard,DICLOFENACNATRIUM,49,28101422290,M01AB05,3355,1124300,Diclofenac
95216,Voltaren Retard,DICLOFENACNATRIUM,79,28101066181,M01AB05,3355,1124300,Diclofenac
405456,Vostar Retard,,27,28101492692,,,,
405548,Vostar Retard,,54,28101492692,,,,
162705,Waran,WARFARINNATRIUM,90,28104946211,B01AA03,11289,1310149,Warfarin
485888,Wartec,Podophyllotoxin,72,28101554793,D06BB04,8462,947651,podophyllin
485888,Wartec,Podophyllotoxin,72,28101554793,D06BB04,8463,947705,podofilox
372698,Wartec,Podophyllotoxin,43,28101227485,D06BB04,8462,947651,podophyllin
372698,Wartec,Podophyllotoxin,43,28101227485,D06BB04,8463,947705,podofilox
15810,Xalacom,,42,28103526103,,,,
15109,Xalatan,,28,28104526309,,,,
1786,Xalatan,,325,28103139800,,,,
1908,Xalatan,,324,28103139800,,,,
65722,Xalatan,LATANOPROST,833,28101875297,S01EE01,43611,954688,latanoprost
65706,Xalatan,LATANOPROST,1587,28101875297,S01EE01,43611,954688,latanoprost
7721,Xalcom,"LATANOPROST, TIMOLOLMALEAT",70,28103231101,S01ED51,,,
7434,Xalcom,"LATANOPROST, TIMOLOLMALEAT",81,28103231101,S01ED51,,,
154464,Xamiol,"BETAMETHASONDIPROPIONAT, Calcipotriol H",29,28104248507,D05AX52,,,
502684,Xamiol,"BETAMETHASONDIPROPIONAT, Calcipotriol H",30,28104902711,D05AX52,,,
399653,Xamiol,"BETAMETHASONDIPROPIONAT, Calcipotriol H",25,28105033412,D05AX52,,,
525720,Xarelto,Rivaroxaban,48,28104811410,B01AF01,1114195,40241331,rivaroxaban
28589,Xatral,ALFUZOSINHYDROCHLORID,290,28101340488,G04CA01,17300,930021,alfuzosin
142869,Xatral,,196,28101545093,,,,
142851,Xatral,,72,28101545093,,,,
114157,Xatral,,27,28101545093,,,,
28407,Xatral,ALFUZOSINHYDROCHLORID,79,28101340488,G04CA01,17300,930021,alfuzosin
1789,Xatral,,54,28103053698,,,,
154484,Xatral Uno,ALFUZOSINHYDROCHLORID,261,28103071399,G04CA01,17300,930021,alfuzosin
154732,Xatral Uno,ALFUZOSINHYDROCHLORID,79,28103071399,G04CA01,17300,930021,alfuzosin
77942,Xeristar,DULOXETINHYDROCHLORID,119,28103593803,N06AX21,72625,715259,duloxetine
71656,Xeristar,DULOXETINHYDROCHLORID,62,28103593903,N06AX21,72625,715259,duloxetine
69725,Xeristar,DULOXETINHYDROCHLORID,34,28103593803,N06AX21,72625,715259,duloxetine
7923,Xyzal,Levocetirizindihydrochlorid,44,28103271901,R06AE09,356887,1136422,levocetirizine
7908,Xyzal,Levocetirizindihydrochlorid,50,28103271901,R06AE09,356887,1136422,levocetirizine
7735,Xyzal,Levocetirizindihydrochlorid,100,28103271901,R06AE09,356887,1136422,levocetirizine
2391,Yasmin,"DROSPIRENON, Ethinylestradiol",32,28103158700,G03AA12,,,
565,Zaditen,Ketotifenhydrogenfumarat,65,28103170200,S01GX08,6146,986117,Ketotifen
23561,Zaditen,,37,28103754904,,,,
548,Zaditen,Ketotifenhydrogenfumarat,103,28103170100,S01GX08,6146,986117,Ketotifen
76403,Zaditen,Ketotifenhydrogenfumarat,36,28103170100,S01GX08,6146,986117,Ketotifen
24881,Zaditen,,49,28104248007,,,,
114985,Zalasta,OLANZAPIN,33,28104033406,N05AH03,61381,785788,olanzapine
74575,Zanidip,LERCANIDIPINHYDROCHLORID,51,28101842796,C08CA13,135056,19015802,lercanidipine
13178,Zanidip,LERCANIDIPINHYDROCHLORID,51,28103448202,C08CA13,135056,19015802,lercanidipine
13233,Zanidip,LERCANIDIPINHYDROCHLORID,72,28103448202,C08CA13,135056,19015802,lercanidipine
92817,Zanidip,LERCANIDIPINHYDROCHLORID,213,28101842796,C08CA13,135056,19015802,lercanidipine
86181,Zantac,RANITIDINHYDROCHLORID,42,28101195684,A02BA02,9143,961047,Ranitidine
7385,Zantac,RANITIDINHYDROCHLORID,43,28101072581,A02BA02,9143,961047,Ranitidine
397240,Zantac,,27,28101796295,,,,
533646,Zantac,RANITIDINHYDROCHLORID,214,28101072581,A02BA02,9143,961047,Ranitidine
40360,Zantac,RANITIDINHYDROCHLORID,55,28101355889,A02BA02,9143,961047,Ranitidine
523928,Zantac,RANITIDINHYDROCHLORID,79,28101355889,A02BA02,9143,961047,Ranitidine
86173,Zantac,RANITIDINHYDROCHLORID,38,28101195684,A02BA02,9143,961047,Ranitidine
490821,Zarator,ATORVASTATINCALCIUM (trihydrat),176,28101861396,C10AA05,83367,1545958,atorvastatin
490797,Zarator,ATORVASTATINCALCIUM (trihydrat),253,28101861296,C10AA05,83367,1545958,atorvastatin
1239,Zarator,ATORVASTATINCALCIUM (trihydrat),188,28103295501,C10AA05,83367,1545958,atorvastatin
490805,Zarator,ATORVASTATINCALCIUM (trihydrat),342,28101861296,C10AA05,83367,1545958,atorvastatin
490813,Zarator,ATORVASTATINCALCIUM (trihydrat),125,28101861396,C10AA05,83367,1545958,atorvastatin
490854,Zarator,ATORVASTATINCALCIUM (trihydrat),375,28101861496,C10AA05,83367,1545958,atorvastatin
490839,Zarator,ATORVASTATINCALCIUM (trihydrat),152,28101861496,C10AA05,83367,1545958,atorvastatin
10610,Zarator,,80,28103348802,,,,
521104,Zeclar,,63,28101792395,,,,
20938,Zeldox,,25,28103761104,,,,
499020,Zeldox,ZIPRASIDONHYDROCHLORID,122,28103296201,N05AE04,115698,712615,ziprasidone
498980,Zeldox,ZIPRASIDONHYDROCHLORID,64,28103296001,N05AE04,115698,712615,ziprasidone
170910,Zelitrex,VALACICLOVIRHYDROCHLORID,25,28101680194,J05AB11,73645,1717704,valacyclovir
28035,Zestoretic,,51,28101345988,,,,
48090,Zestoretic Mite,,84,28101552193,,,,
34322,Zestril,,54,28101322488,,,,
34405,Zestril,,60,28101290887,,,,
447755,Zestril,,57,28101499592,,,,
34371,Zestril,,32,28101290887,,,,
34348,Zestril,,128,28101322488,,,,
34231,Zestril,,62,28101290787,,,,
34058,Zestril,,26,28101290787,,,,
496414,Zitromax,,40,28101883897,,,,
13379,Zitromax,,57,28103443302,,,,
503433,Zitromax,,57,28101408290,,,,
503466,Zitromax,,149,28101408290,,,,
39776,Zitromax,AZITHROMYCINDIHYDRAT,78,28101408390,J01FA10,18631,1734104,Azithromycin
143602,Zitromax,AZITHROMYCINDIHYDRAT,173,28101911897,J01FA10,18631,1734104,Azithromycin
143891,Zitromax,AZITHROMYCINDIHYDRAT,640,28101911897,J01FA10,18631,1734104,Azithromycin
12809,Zocolip,,29,28103340001,,,,
12820,Zocolip,,113,28103340001,,,,
385146,Zocor,,72,28101736694,,,,
454165,Zocor,SIMVASTATIN,251,28101331388,C10AA01,36567,1539403,Simvastatin
454124,Zocor,SIMVASTATIN,81,28101331388,C10AA01,36567,1539403,Simvastatin
390427,Zocor,,59,28101736694,,,,
33027,Zocor,,26,28101533392,,,,
382531,Zocor,SIMVASTATIN,42,28101719594,C10AA01,36567,1539403,Simvastatin
454173,Zocor,SIMVASTATIN,93,28101331488,C10AA01,36567,1539403,Simvastatin
161448,Zocor,,34,28101533392,,,,
454199,Zocor,SIMVASTATIN,237,28101331488,C10AA01,36567,1539403,Simvastatin
20362,Zocor,,78,28101748695,,,,
390344,Zocor,,36,28101736694,,,,
390419,Zocor,,38,28101748695,,,,
562835,Zocor,,53,28101533392,,,,
157552,Zocor,,68,28101748695,,,,
461863,Zok-Zid,"HYDROCHLORTHIAZID, METOPROLOLSUCCINAT",32,28101327388,C07BB02,,,
2627,Zok-Zid,"HYDROCHLORTHIAZID, METOPROLOLSUCCINAT",207,28101327388,C07BB02,,,
2547,Zok-Zid,"HYDROCHLORTHIAZID, METOPROLOLSUCCINAT",80,28101327388,C07BB02,,,
461871,Zok-Zid,"HYDROCHLORTHIAZID, METOPROLOLSUCCINAT",91,28101327388,C07BB02,,,
506196,Zoloft,,53,28103045498,,,,
575340,Zoloft,SERTRALINHYDROCHLORID,454,28101347188,N06AB06,36437,739138,Sertraline
4086,Zoloft,SERTRALINHYDROCHLORID,39,28103214600,N06AB06,36437,739138,Sertraline
590331,Zoloft,SERTRALINHYDROCHLORID,27,28101347188,N06AB06,36437,739138,Sertraline
575324,Zoloft,SERTRALINHYDROCHLORID,721,28101347188,N06AB06,36437,739138,Sertraline
8346,"Zolpidem ""Actavis""",ZOLPIDEM TARTRAT,26,28103245201,N05CF02,39993,744740,zolpidem
434643,Zolt,LANSOPRAZOL,28,28104982411,A02BC03,17128,929887,lansoprazole
481467,Zolt,LANSOPRAZOL,46,28104982411,A02BC03,17128,929887,lansoprazole
5645,Zomig,,52,28103115499,,,,
470658,Zomig,,47,28103080499,,,,
3087,Zomig,,314,28103115499,,,,
1545,Zomig,,31,28103115499,,,,
435578,Zomig,ZOLMITRIPTAN,27,28101881397,N02CC03,135775,1116031,zolmitriptan
435594,Zomig,ZOLMITRIPTAN,118,28101881397,N02CC03,135775,1116031,zolmitriptan
482331,Zoroxin,,56,28101331888,,,,
51011,Zovir,ACICLOVIR,56,28101541593,D06BB03,281,1703687,Acyclovir
560417,Zovir,ACICLOVIR,125,28101541593,D06BB03,281,1703687,Acyclovir
560375,Zovir,ACICLOVIR,86,28101541993,S01AD03,281,1703687,Acyclovir
560367,Zovir,ACICLOVIR,272,28101541593,D06BB03,281,1703687,Acyclovir
560359,Zovir,ACICLOVIR,66,28101519592,J05AB01,281,1703687,Acyclovir
560326,Zovir,ACICLOVIR,89,28101519392,J05AB01,281,1703687,Acyclovir
81091,Zovirax,,89,28101159683,,,,
3578,Zyprexa,OLANZAPIN,105,28101783895,N05AH03,61381,785788,olanzapine
3733,Zyprexa,OLANZAPIN,218,28101783695,N05AH03,61381,785788,olanzapine
176214,Zyprexa,OLANZAPIN,412,28101783595,N05AH03,61381,785788,olanzapine
145698,Zyprexa,OLANZAPIN,144,28101783895,N05AH03,61381,785788,olanzapine
3860,Zyprexa,OLANZAPIN,60,28101783595,N05AH03,61381,785788,olanzapine
493338,Zyprexa,OLANZAPIN,96,28101783895,N05AH03,61381,785788,olanzapine
56811,Zyprexa,OLANZAPIN,38,28101783895,N05AH03,61381,785788,olanzapine
154063,Zyprexa,OLANZAPIN,42,28101783695,N05AH03,61381,785788,olanzapine
5526,Zyprexa,OLANZAPIN,94,28103130699,N05AH03,61381,785788,olanzapine
4231,Zyprexa,OLANZAPIN,68,28101783595,N05AH03,61381,785788,olanzapine
149629,Zyprexa,OLANZAPIN,48,28101783895,N05AH03,61381,785788,olanzapine
129106,Zyprexa,OLANZAPIN,450,28101783895,N05AH03,61381,785788,olanzapine
129098,Zyprexa,OLANZAPIN,56,28101783795,N05AH03,61381,785788,olanzapine
35756,Zyprexa,OLANZAPIN,25,28103130699,N05AH03,61381,785788,olanzapine
456236,Zyprexa,OLANZAPIN,115,28101783895,N05AH03,61381,785788,olanzapine
492850,Zyprexa,OLANZAPIN,101,28101783695,N05AH03,61381,785788,olanzapine
128058,Zyprexa,OLANZAPIN,233,28101783695,N05AH03,61381,785788,olanzapine
4903,Zyprexa,OLANZAPIN,58,28101783895,N05AH03,61381,785788,olanzapine
166530,Zyprexa,OLANZAPIN,59,28103130699,N05AH03,61381,785788,olanzapine
5503,Zyprexa,OLANZAPIN,51,28103130599,N05AH03,61381,785788,olanzapine
382465,Zyrtec,,151,28101678994,,,,
382457,Zyrtec,,60,28101678994,,,,
564419,Zyrtec,CETIRIZINDIHYDROCHLORID,53,28101478491,R06AE07,20610,1149196,Cetirizine
444471,Zyrtec,CETIRIZINDIHYDROCHLORID,110,28101308287,R06AE07,20610,1149196,Cetirizine
4731,Zyrtec,CETIRIZINDIHYDROCHLORID,67,28101308287,R06AE07,20610,1149196,Cetirizine
