dosf_lt,dosf_lt_corrected,dosf_lt_en,frequency,concept_id,concept_name,lev_score
"pulver og suspension til injektionsvÃ¦ske, suspension i fyldt injektionssprÃ¸jte","pulver og suspension til injektionsvæske, suspension i fyldt injektionssprøjte",powder and suspension for suspension for injection in pre-filled syringe,1,19095914,intramuscular suspension,56
"pulver og suspension til injektionsvÃ¦ske, suspension i fyldt injektionssprÃ¸jte","pulver og suspension til injektionsvæske, suspension i fyldt injektionssprøjte",powder and suspension for suspension for injection in pre-filled syringe,1,19095915,intravenous suspension,56
pulver til anvendelse i drikkevand/mÃ¦lk,pulver til anvendelse i drikkevand/mælk,powder for use in drinking water / milk,1,45775488,powder for nasal solution,25
pulver til anvendelse i drikkevand/mÃ¦lk,pulver til anvendelse i drikkevand/mælk,powder for use in drinking water / milk,1,45775491,powder for oral solution,25
pulver til anvendelse i drikkevand/mÃ¦lk,pulver til anvendelse i drikkevand/mælk,powder for use in drinking water / milk,1,45775492,powder for oral suspension,25
pulver til anvendelse i drikkevand/mÃ¦lk,pulver til anvendelse i drikkevand/mælk,powder for use in drinking water / milk,1,19082192,orderable drug form,27
pulver til anvendelse i drikkevand/mÃ¦lk,pulver til anvendelse i drikkevand/mælk,powder for use in drinking water / milk,1,19127579,dry powder inhaler,29
pulver til anvendelse i drikkevand/mÃ¦lk,pulver til anvendelse i drikkevand/mælk,powder for use in drinking water / milk,1,19082258,gas for inhalation,29
pulver til anvendelse i drikkevand/mÃ¦lk,pulver til anvendelse i drikkevand/mælk,powder for use in drinking water / milk,1,19126918,metered dose inhaler,29
pulver til anvendelse i drikkevand/mÃ¦lk,pulver til anvendelse i drikkevand/mælk,powder for use in drinking water / milk,1,19082281,powder spray,29
pulver til anvendelse i drikkevand/mÃ¦lk,pulver til anvendelse i drikkevand/mælk,powder for use in drinking water / milk,1,19126920,prefilled syringe,30
pulver til inhalationsvÃ¦ske,pulver til inhalationsvæske,Powder for inhalation,1,19082258,gas for inhalation,6
pulver til inhalationsvÃ¦ske,pulver til inhalationsvæske,Powder for inhalation,1,45775488,powder for nasal solution,9
pulver til inhalationsvÃ¦ske,pulver til inhalationsvæske,Powder for inhalation,1,45775491,powder for oral solution,9
pulver til inhalationsvÃ¦ske,pulver til inhalationsvæske,Powder for inhalation,1,45775492,powder for oral suspension,12
pulver til inhalationsvÃ¦ske,pulver til inhalationsvæske,Powder for inhalation,1,19082170,oral solution,13
pulver til inhalationsvÃ¦ske,pulver til inhalationsvæske,Powder for inhalation,1,19082195,otic solution,13
pulver til inhalationsvÃ¦ske,pulver til inhalationsvæske,Powder for inhalation,1,19082281,powder spray,13
pulver til inhalationsvÃ¦ske,pulver til inhalationsvæske,Powder for inhalation,1,19016586,irrigation solution,14
pulver til inhalationsvÃ¦ske,pulver til inhalationsvæske,Powder for inhalation,1,19082283,rectal solution,14
"pulver til oplÃ¸sning til intravesikal anvendelse og til injektionsvÃ¦ske, oplÃ¸sning","pulver til opløsning til intravesikal anvendelse og til injektionsvæske, opløsning",powder for solution for intravesical use and for injection,1,45775488,powder for nasal solution,35
"pulver til oplÃ¸sning til intravesikal anvendelse og til injektionsvÃ¦ske, oplÃ¸sning","pulver til opløsning til intravesikal anvendelse og til injektionsvæske, opløsning",powder for solution for intravesical use and for injection,1,45775491,powder for oral solution,36
"pulver til oplÃ¸sning til intravesikal anvendelse og til injektionsvÃ¦ske, oplÃ¸sning","pulver til opløsning til intravesikal anvendelse og til injektionsvæske, opløsning",powder for solution for intravesical use and for injection,1,45775492,powder for oral suspension,37
"pulver til oplÃ¸sning til intravesikal anvendelse og til injektionsvÃ¦ske, oplÃ¸sning","pulver til opløsning til intravesikal anvendelse og til injektionsvæske, opløsning",powder for solution for intravesical use and for injection,1,45775489,granules for oral solution,41
"pulver til oplÃ¸sning til intravesikal anvendelse og til injektionsvÃ¦ske, oplÃ¸sning","pulver til opløsning til intravesikal anvendelse og til injektionsvæske, opløsning",powder for solution for intravesical use and for injection,1,45775490,granules for oral suspension,42
"pulver til oplÃ¸sning til intravesikal anvendelse og til injektionsvÃ¦ske, oplÃ¸sning","pulver til opløsning til intravesikal anvendelse og til injektionsvæske, opløsning",powder for solution for intravesical use and for injection,1,19082258,gas for inhalation,43
"pulver til oplÃ¸sning til intravesikal anvendelse og til injektionsvÃ¦ske, oplÃ¸sning","pulver til opløsning til intravesikal anvendelse og til injektionsvæske, opløsning",powder for solution for intravesical use and for injection,1,19095913,intramuscular solution,43
"pulver til oplÃ¸sning til intravesikal anvendelse og til injektionsvÃ¦ske, oplÃ¸sning","pulver til opløsning til intravesikal anvendelse og til injektionsvæske, opløsning",powder for solution for intravesical use and for injection,1,19082105,intraperitoneal solution,43
"pulver til oplÃ¸sning til intravesikal anvendelse og til injektionsvÃ¦ske, oplÃ¸sning","pulver til opløsning til intravesikal anvendelse og til injektionsvæske, opløsning",powder for solution for intravesical use and for injection,1,19082110,mucous membrane topical solution,43
pulver til oplÃ¸sning til lokal anvendelse,pulver til opløsning til lokal anvendelse,powder for solution for local use,1,45775491,powder for oral solution,18
pulver til oplÃ¸sning til lokal anvendelse,pulver til opløsning til lokal anvendelse,powder for solution for local use,1,45775488,powder for nasal solution,19
pulver til oplÃ¸sning til lokal anvendelse,pulver til opløsning til lokal anvendelse,powder for solution for local use,1,45775492,powder for oral suspension,20
pulver til oplÃ¸sning til lokal anvendelse,pulver til opløsning til lokal anvendelse,powder for solution for local use,1,19082255,delayed release oral capsule,21
pulver til oplÃ¸sning til lokal anvendelse,pulver til opløsning til lokal anvendelse,powder for solution for local use,1,19082077,extended release oral capsule,22
pulver til oplÃ¸sning til lokal anvendelse,pulver til opløsning til lokal anvendelse,powder for solution for local use,1,19082170,oral solution,22
pulver til oplÃ¸sning til lokal anvendelse,pulver til opløsning til lokal anvendelse,powder for solution for local use,1,19082192,orderable drug form,23
pulver til oplÃ¸sning til lokal anvendelse,pulver til opløsning til lokal anvendelse,powder for solution for local use,1,19082281,powder spray,23
pulver til oplÃ¸sning til lokal anvendelse,pulver til opløsning til lokal anvendelse,powder for solution for local use,1,19082283,rectal solution,23
pulver til vaskbehandling,pulver til vaskbehandling,powder for washing treatment,1,45775488,powder for nasal solution,12
pulver til vaskbehandling,pulver til vaskbehandling,powder for washing treatment,1,45775491,powder for oral solution,14
pulver til vaskbehandling,pulver til vaskbehandling,powder for washing treatment,1,45775492,powder for oral suspension,15
pulver til vaskbehandling,pulver til vaskbehandling,powder for washing treatment,1,19082258,gas for inhalation,18
pulver til vaskbehandling,pulver til vaskbehandling,powder for washing treatment,1,19095975,oral ointment,18
pulver til vaskbehandling,pulver til vaskbehandling,powder for washing treatment,1,19082194,otic ointment,18
pulver til vaskbehandling,pulver til vaskbehandling,powder for washing treatment,1,19082281,powder spray,18
pulver til vaskbehandling,pulver til vaskbehandling,powder for washing treatment,1,19082164,nasal ointment,19
pulver til vaskbehandling,pulver til vaskbehandling,powder for washing treatment,1,19135925,ophthalmic ointment,19
pulver til Ã¸jendrÃ¥ber,pulver til øjendråber,powder for eye drops,1,19082281,powder spray,11
pulver til Ã¸jendrÃ¥ber,pulver til øjendråber,powder for eye drops,1,45775491,powder for oral solution,12
pulver til Ã¸jendrÃ¥ber,pulver til øjendråber,powder for eye drops,1,45775492,powder for oral suspension,12
pulver til Ã¸jendrÃ¥ber,pulver til øjendråber,powder for eye drops,1,45775488,powder for nasal solution,13
pulver til Ã¸jendrÃ¥ber,pulver til øjendråber,powder for eye drops,1,19082192,orderable drug form,14
pulver til Ã¸jendrÃ¥ber,pulver til øjendråber,powder for eye drops,1,19135790,powder,14
pulver til Ã¸jendrÃ¥ber,pulver til øjendråber,powder for eye drops,1,19127579,dry powder inhaler,15
pulver til Ã¸jendrÃ¥ber,pulver til øjendråber,powder for eye drops,1,19126316,oral strip,15
pulver til Ã¸jendrÃ¥ber,pulver til øjendråber,powder for eye drops,1,46234467,pen injector,15
radiofarmaceutisk prÃ¦parationssÃ¦t til infusion,radiofarmaceutisk præparationssæt til infusion,radiopharmaceutical preparations for infusion,1,19059413,ophthalmic irrigation solution,26
radiofarmaceutisk prÃ¦parationssÃ¦t til infusion,radiofarmaceutisk præparationssæt til infusion,radiopharmaceutical preparations for infusion,1,19095913,intramuscular solution,31
radiofarmaceutisk prÃ¦parationssÃ¦t til infusion,radiofarmaceutisk præparationssæt til infusion,radiopharmaceutical preparations for infusion,1,19095914,intramuscular suspension,31
radiofarmaceutisk prÃ¦parationssÃ¦t til infusion,radiofarmaceutisk præparationssæt til infusion,radiopharmaceutical preparations for infusion,1,19082105,intraperitoneal solution,31
radiofarmaceutisk prÃ¦parationssÃ¦t til infusion,radiofarmaceutisk præparationssæt til infusion,radiopharmaceutical preparations for infusion,1,19016586,irrigation solution,31
radiofarmaceutisk prÃ¦parationssÃ¦t til infusion,radiofarmaceutisk præparationssæt til infusion,radiopharmaceutical preparations for infusion,1,19129634,ophthalmic solution,32
radiofarmaceutisk prÃ¦parationssÃ¦t til infusion,radiofarmaceutisk præparationssæt til infusion,radiopharmaceutical preparations for infusion,1,19082167,ophthalmic suspension,32
radiofarmaceutisk prÃ¦parationssÃ¦t til infusion,radiofarmaceutisk præparationssæt til infusion,radiopharmaceutical preparations for infusion,1,19082228,topical solution,32
radiofarmaceutisk prÃ¦parationssÃ¦t til infusion,radiofarmaceutisk præparationssæt til infusion,radiopharmaceutical preparations for infusion,1,46234410,topical suspension,32
salvekompres,salvekompres,salvekompres,1,19057400,bar soap,9
salvekompres,salvekompres,salvekompres,1,19135868,caplet,9
salvekompres,salvekompres,salvekompres,1,19011167,nasal spray,9
salvekompres,salvekompres,salvekompres,1,19082101,oral flakes,9
salvekompres,salvekompres,salvekompres,1,19082651,oral granules,9
salvekompres,salvekompres,salvekompres,1,19095976,oral powder,9
salvekompres,salvekompres,salvekompres,1,19095911,oral spray,9
salvekompres,salvekompres,salvekompres,1,19111276,solution,9
salvekompres,salvekompres,salvekompres,1,19095899,spray,9
"solvens til parenteral anvendelse/injektionsvÃ¦ske, oplÃ¸sning","solvens til parenteral anvendelse/injektionsvæske, opløsning",solvent for parenteral use / injection,1,45775488,powder for nasal solution,22
"solvens til parenteral anvendelse/injektionsvÃ¦ske, oplÃ¸sning","solvens til parenteral anvendelse/injektionsvæske, opløsning",solvent for parenteral use / injection,1,45775491,powder for oral solution,22
"solvens til parenteral anvendelse/injektionsvÃ¦ske, oplÃ¸sning","solvens til parenteral anvendelse/injektionsvæske, opløsning",solvent for parenteral use / injection,1,45775492,powder for oral suspension,22
"solvens til parenteral anvendelse/injektionsvÃ¦ske, oplÃ¸sning","solvens til parenteral anvendelse/injektionsvæske, opløsning",solvent for parenteral use / injection,1,19082080,extended release suspension,24
"solvens til parenteral anvendelse/injektionsvÃ¦ske, oplÃ¸sning","solvens til parenteral anvendelse/injektionsvæske, opløsning",solvent for parenteral use / injection,1,45775489,granules for oral solution,25
"solvens til parenteral anvendelse/injektionsvÃ¦ske, oplÃ¸sning","solvens til parenteral anvendelse/injektionsvæske, opløsning",solvent for parenteral use / injection,1,45775490,granules for oral suspension,25
"solvens til parenteral anvendelse/injektionsvÃ¦ske, oplÃ¸sning","solvens til parenteral anvendelse/injektionsvæske, opløsning",solvent for parenteral use / injection,1,19082105,intraperitoneal solution,25
"solvens til parenteral anvendelse/injektionsvÃ¦ske, oplÃ¸sning","solvens til parenteral anvendelse/injektionsvæske, opløsning",solvent for parenteral use / injection,1,19082260,intrathecal suspension,25
"solvens til parenteral anvendelse/injektionsvÃ¦ske, oplÃ¸sning","solvens til parenteral anvendelse/injektionsvæske, opløsning",solvent for parenteral use / injection,1,19095915,intravenous suspension,25
sprayoplÃ¸sning,sprayopløsning,spray solution,1,19082170,oral solution,3
sprayoplÃ¸sning,sprayopløsning,spray solution,1,19082165,nasal solution,4
sprayoplÃ¸sning,sprayopløsning,spray solution,1,19082195,otic solution,5
sprayoplÃ¸sning,sprayopløsning,spray solution,1,19082283,rectal solution,5
sprayoplÃ¸sning,sprayopløsning,spray solution,1,19082228,topical solution,5
sprayoplÃ¸sning,sprayopløsning,spray solution,1,19111276,solution,6
sprayoplÃ¸sning,sprayopløsning,spray solution,1,19095898,inhalant solution,7
sprayoplÃ¸sning,sprayopløsning,spray solution,1,19016586,irrigation solution,8
sprayoplÃ¸sning,sprayopløsning,spray solution,1,19082225,topical lotion,8
stave,stave,spell,1,19112544,gel,3
stave,stave,spell,1,19095899,spray,3
stave,stave,spell,1,19110977,cream,4
stave,stave,spell,1,19082627,enema,4
stave,stave,spell,1,40228565,oil,4
stave,stave,spell,1,19127776,pack,4
stave,stave,spell,1,19111155,solid,4
stave,stave,spell,1,19082223,syrup,4
stave,stave,spell,1,19082701,patch,5
sterilt tÃ¸rstof,sterilt tørstof,sterile dry,1,19082075,chewable bar,8
